name,price,distance,hour,source
UberX,9.5,1.64,3,Northeastern University
UberX,9.5,2.61,5,West End
Lyft,7.0,1.14,23,North End
UberX,7.0,0.55,7,Theatre District
Lyft,7.0,1.1,18,South Station
Lyft,11.0,3.44,20,North End
Lyft,7.0,2.02,21,South Station
Lyft,10.5,2.4,16,South Station
UberX,8.0,1.16,10,Haymarket Square
UberX,11.5,3.06,23,Fenway
UberX,12.5,4.74,11,Boston University
Lyft,7.0,1.0,10,Financial District
UberX,18.0,3.79,6,Back Bay
UberX,18.5,6.83,7,Financial District
UberX,10.5,2.45,23,Financial District
UberX,9.5,2.66,7,Fenway
Lyft,13.5,4.73,7,Boston University
UberX,12.0,3.22,20,Northeastern University
UberX,9.5,2.72,4,Fenway
Lyft,9.0,2.07,23,Boston University
Lyft,7.0,1.73,9,West End
UberX,10.5,3.15,1,West End
Lyft,11.0,3.15,1,Northeastern University
Lyft,7.0,1.01,16,Financial District
UberX,10.5,2.8,19,West End
Lyft,7.0,0.99,7,North End
UberX,7.0,1.34,0,Back Bay
UberX,12.0,4.48,16,Financial District
UberX,9.5,2.74,12,South Station
UberX,7.0,0.94,3,North Station
UberX,15.0,4.72,11,Boston University
UberX,9.5,2.32,1,Beacon Hill
UberX,7.0,0.39,18,Financial District
UberX,13.0,4.48,13,Financial District
Lyft,11.0,2.31,0,Haymarket Square
UberX,11.5,3.07,11,Fenway
UberX,10.5,1.87,23,Beacon Hill
Lyft,11.0,2.16,21,Northeastern University
UberX,13.0,2.58,6,South Station
UberX,14.0,4.72,19,Boston University
Lyft,11.0,1.86,18,South Station
UberX,9.5,2.33,5,Back Bay
Lyft,10.5,3.21,8,Fenway
Lyft,7.0,1.11,4,North End
Lyft,7.0,0.53,9,Haymarket Square
Lyft,9.0,2.33,14,Back Bay
Lyft,13.5,4.08,9,Northeastern University
UberX,10.5,3.15,10,West End
Lyft,7.0,0.75,21,West End
Lyft,10.5,3.25,9,Northeastern University
Lyft,7.0,1.11,8,Financial District
UberX,13.0,4.4,18,Fenway
UberX,10.5,2.58,4,South Station
UberX,7.0,1.57,6,Theatre District
Lyft,9.0,1.75,18,Theatre District
Lyft,9.0,1.31,21,Haymarket Square
UberX,12.0,3.64,21,Fenway
Lyft,11.0,3.0,9,Back Bay
Lyft,10.5,2.34,23,Back Bay
Lyft,11.0,3.39,19,Financial District
Lyft,10.5,3.1,0,West End
Lyft,7.0,1.32,23,Beacon Hill
Lyft,11.0,2.82,13,Fenway
Lyft,10.5,2.93,14,Boston University
UberX,7.0,1.22,3,Back Bay
Lyft,9.0,2.39,13,Beacon Hill
UberX,9.5,2.84,19,West End
Lyft,10.5,2.48,23,South Station
UberX,8.5,1.5,9,Fenway
UberX,10.5,3.01,11,North Station
UberX,8.0,0.62,6,Haymarket Square
Lyft,11.0,3.13,10,North Station
Lyft,19.5,2.63,4,Boston University
UberX,11.5,3.01,9,North Station
Lyft,9.0,1.74,13,Beacon Hill
Lyft,10.5,3.31,5,North Station
Lyft,9.0,1.74,18,South Station
Lyft,10.5,2.86,0,Theatre District
UberX,7.5,0.61,15,Haymarket Square
Lyft,13.5,4.59,20,Boston University
Lyft,13.5,5.42,18,Financial District
UberX,7.5,0.91,16,Haymarket Square
UberX,10.5,1.61,2,Theatre District
Lyft,7.0,1.08,18,Back Bay
UberX,15.0,6.26,8,Back Bay
UberX,11.5,3.08,7,West End
Lyft,11.0,2.45,15,North End
UberX,8.5,2.48,21,Beacon Hill
Lyft,9.0,1.72,9,Theatre District
Lyft,7.0,0.74,7,North Station
Lyft,7.0,1.31,12,Beacon Hill
UberX,9.5,2.66,9,Fenway
UberX,10.5,2.62,9,Theatre District
UberX,8.0,1.23,20,West End
Lyft,9.0,1.48,12,Beacon Hill
UberX,8.5,1.34,20,Back Bay
Lyft,7.0,1.38,11,Beacon Hill
UberX,8.0,1.16,16,Haymarket Square
UberX,7.0,0.99,10,Haymarket Square
UberX,8.0,1.19,17,North Station
UberX,14.0,2.58,23,South Station
UberX,10.5,2.73,4,Theatre District
UberX,9.5,2.37,18,Beacon Hill
Lyft,13.5,4.53,7,Financial District
UberX,20.5,4.48,22,Financial District
Lyft,7.0,1.48,17,Fenway
UberX,7.0,1.57,22,Theatre District
UberX,9.5,1.61,14,Theatre District
UberX,10.5,2.66,1,Fenway
Lyft,7.0,0.59,6,Theatre District
UberX,7.5,0.55,9,Theatre District
Lyft,10.5,2.98,17,West End
Lyft,11.0,2.59,21,Back Bay
Lyft,11.0,2.48,17,Fenway
Lyft,11.0,2.82,4,Fenway
UberX,10.5,3.07,0,Fenway
UberX,10.5,2.66,14,Theatre District
Lyft,10.5,2.96,18,West End
Lyft,10.5,2.64,0,Back Bay
UberX,9.5,2.5,14,South Station
UberX,7.5,1.08,18,North Station
UberX,11.0,3.01,21,North Station
UberX,8.5,1.16,21,Haymarket Square
Lyft,13.5,4.38,14,Fenway
UberX,8.0,1.22,8,Back Bay
UberX,9.0,1.51,23,Boston University
Lyft,11.0,3.53,19,Financial District
Lyft,7.0,1.34,1,Haymarket Square
Lyft,9.0,1.42,1,Back Bay
Lyft,9.0,1.53,10,Northeastern University
UberX,10.5,1.61,22,Theatre District
Lyft,7.0,1.04,9,West End
Lyft,10.5,2.94,10,West End
Lyft,7.0,0.48,17,Financial District
UberX,7.5,1.57,18,Theatre District
UberX,10.5,3.05,12,Boston University
UberX,8.5,1.9,1,North End
Lyft,10.5,3.09,2,West End
UberX,9.5,2.46,0,Fenway
Lyft,7.0,1.44,23,Fenway
UberX,8.5,1.16,23,Haymarket Square
UberX,9.5,2.61,12,Northeastern University
UberX,8.5,0.94,10,North Station
UberX,8.0,1.94,18,Northeastern University
UberX,10.5,3.79,13,Back Bay
UberX,9.5,2.72,1,Fenway
UberX,15.0,3.1,11,Fenway
Lyft,9.0,1.08,0,Back Bay
UberX,8.0,1.7,7,South Station
UberX,8.0,1.56,13,Boston University
UberX,8.5,2.48,22,Beacon Hill
Lyft,7.0,1.27,5,Beacon Hill
Lyft,10.5,3.13,18,North Station
Lyft,13.5,2.64,5,North End
UberX,9.5,1.1,15,Back Bay
UberX,7.0,1.19,15,North Station
Lyft,7.0,1.05,8,North Station
UberX,10.5,3.3,9,North Station
Lyft,13.5,2.41,11,Beacon Hill
UberX,9.0,1.71,9,West End
UberX,9.5,2.43,20,Beacon Hill
Lyft,9.0,1.71,18,South Station
UberX,8.5,0.62,17,Theatre District
UberX,8.5,1.64,18,Northeastern University
UberX,16.0,1.91,7,Northeastern University
UberX,7.5,1.94,21,Northeastern University
Lyft,7.0,1.37,7,Back Bay
Lyft,13.5,2.92,12,Theatre District
UberX,11.0,3.08,11,West End
Lyft,10.5,2.65,14,Boston University
UberX,9.5,2.27,10,Beacon Hill
Lyft,10.5,2.52,22,North End
Lyft,11.0,2.55,23,Northeastern University
UberX,8.5,1.64,16,Northeastern University
Lyft,10.5,2.72,5,Fenway
UberX,9.5,1.78,3,Haymarket Square
UberX,13.0,4.58,5,Northeastern University
Lyft,9.0,1.4,23,Beacon Hill
UberX,7.0,0.72,20,West End
UberX,7.0,0.54,16,South Station
UberX,7.5,0.68,19,Haymarket Square
Lyft,7.0,0.71,10,North Station
Lyft,7.0,0.71,19,Theatre District
Lyft,9.0,2.65,11,South Station
Lyft,7.0,0.76,15,West End
Lyft,11.0,3.49,5,Boston University
Lyft,7.0,1.01,7,Haymarket Square
Lyft,11.0,2.68,9,Fenway
UberX,6.5,1.08,11,North Station
Lyft,16.5,2.3,11,Beacon Hill
UberX,10.0,1.61,11,Theatre District
Lyft,7.0,1.06,7,North Station
UberX,11.5,3.07,18,Fenway
UberX,7.0,0.39,19,Financial District
UberX,9.5,1.72,19,West End
UberX,9.5,2.62,23,Theatre District
UberX,8.0,1.91,16,Northeastern University
UberX,8.5,1.25,5,Financial District
UberX,7.5,1.3,15,South Station
UberX,11.5,3.44,9,South Station
UberX,9.0,1.61,17,Theatre District
Lyft,7.0,0.58,6,South Station
Lyft,13.5,4.45,20,Boston University
Lyft,9.0,2.45,11,Northeastern University
UberX,8.5,1.44,17,Back Bay
UberX,8.5,1.18,7,Haymarket Square
UberX,22.0,4.47,20,Boston University
UberX,8.5,1.35,20,North End
UberX,16.0,5.56,7,Financial District
Lyft,9.0,1.21,10,North End
UberX,9.0,1.36,7,Haymarket Square
Lyft,16.5,1.96,9,Northeastern University
UberX,7.5,0.61,23,Haymarket Square
UberX,8.5,0.98,4,West End
Lyft,10.5,3.05,5,Boston University
Lyft,9.0,1.71,14,Back Bay
Lyft,11.0,1.43,20,Fenway
UberX,7.0,1.08,0,North Station
Lyft,9.0,2.52,17,Beacon Hill
Lyft,11.0,3.47,1,Boston University
UberX,11.5,3.44,14,South Station
Lyft,9.0,2.31,13,Back Bay
UberX,16.0,4.42,12,Fenway
UberX,10.5,2.54,23,Beacon Hill
Lyft,10.5,3.07,14,Boston University
Lyft,11.0,3.31,10,North Station
Lyft,9.0,2.48,3,North End
UberX,9.5,2.32,17,Back Bay
UberX,10.5,2.58,21,South Station
Lyft,13.5,3.98,10,Northeastern University
UberX,9.0,2.66,1,Theatre District
Lyft,7.0,1.23,10,Haymarket Square
UberX,9.5,3.44,18,South Station
UberX,12.5,3.22,4,Northeastern University
Lyft,10.5,3.14,16,Theatre District
Lyft,9.0,1.73,10,Theatre District
Lyft,13.5,4.58,19,Financial District
UberX,9.5,2.66,22,Theatre District
UberX,8.0,1.44,6,Back Bay
UberX,7.5,1.16,9,North End
Lyft,7.0,1.18,14,Haymarket Square
Lyft,10.5,2.9,19,North End
UberX,12.5,4.48,20,Financial District
Lyft,13.5,3.03,0,Boston University
Lyft,10.5,2.88,1,West End
Lyft,7.0,1.2,21,North End
UberX,9.5,1.56,2,Boston University
Lyft,10.5,2.37,22,Haymarket Square
UberX,7.0,0.56,12,North Station
Lyft,13.5,4.52,17,Fenway
UberX,16.0,7.46,0,Financial District
UberX,11.5,2.5,19,South Station
Lyft,7.0,1.05,15,Haymarket Square
UberX,12.5,6.27,11,Back Bay
Lyft,10.5,2.05,22,South Station
UberX,9.5,2.72,19,Fenway
UberX,10.5,1.5,10,Fenway
UberX,9.5,2.32,7,Back Bay
UberX,11.5,2.71,0,Fenway
Lyft,11.0,3.22,3,Fenway
Lyft,9.0,2.86,4,West End
Lyft,7.0,1.09,15,Haymarket Square
Lyft,19.5,2.89,22,Boston University
UberX,11.5,3.42,6,Boston University
UberX,8.5,1.79,8,North End
Lyft,10.5,3.43,8,Financial District
UberX,7.5,0.72,22,West End
Lyft,9.0,2.35,22,Beacon Hill
Lyft,7.0,0.59,3,Theatre District
Lyft,7.0,0.92,14,Haymarket Square
Lyft,10.5,3.07,18,West End
UberX,11.0,2.48,17,Fenway
UberX,7.0,0.98,4,West End
UberX,8.5,1.63,12,South Station
UberX,10.5,1.97,4,Beacon Hill
UberX,10.5,3.01,22,North Station
Lyft,7.0,1.46,0,Northeastern University
Lyft,9.0,1.24,3,Haymarket Square
UberX,11.5,3.15,14,West End
UberX,11.5,2.5,14,South Station
Lyft,11.0,2.78,4,Fenway
Lyft,9.0,2.43,2,North End
Lyft,10.5,2.94,21,West End
Lyft,7.0,0.98,1,Financial District
UberX,17.5,3.44,20,South Station
UberX,10.5,1.56,21,Boston University
UberX,7.5,1.03,3,North End
Lyft,13.5,4.44,22,Financial District
Lyft,13.5,4.47,5,Fenway
Lyft,7.0,1.08,22,North Station
UberX,10.5,3.42,3,North Station
UberX,11.5,2.32,9,Back Bay
Lyft,10.5,2.42,8,Northeastern University
Lyft,10.5,3.43,6,Financial District
Lyft,7.0,1.14,14,South Station
Lyft,7.0,1.26,19,Northeastern University
Lyft,9.0,2.54,18,Beacon Hill
UberX,8.5,1.64,16,Northeastern University
UberX,7.0,1.22,7,Back Bay
UberX,10.5,2.32,8,Back Bay
Lyft,11.0,3.0,15,West End
UberX,8.5,2.48,16,Beacon Hill
Lyft,7.0,0.45,5,Financial District
Lyft,9.0,2.07,12,North Station
Lyft,10.5,2.3,3,Beacon Hill
UberX,10.5,3.05,8,North Station
Lyft,9.0,2.65,14,Boston University
UberX,7.0,0.72,17,West End
UberX,9.5,2.66,23,Theatre District
Lyft,9.0,1.69,22,Theatre District
Lyft,9.0,1.5,12,Back Bay
Lyft,10.5,1.72,9,Theatre District
Lyft,11.0,2.72,8,Fenway
Lyft,11.0,2.79,8,Fenway
UberX,8.5,1.34,19,Back Bay
Lyft,9.0,1.72,22,Theatre District
UberX,9.5,2.67,16,North End
Lyft,7.0,1.1,11,West End
UberX,9.5,2.79,19,Boston University
UberX,8.5,1.16,14,North End
UberX,8.5,1.21,16,Financial District
Lyft,11.0,2.53,22,South Station
UberX,8.5,1.9,23,North End
UberX,10.5,2.62,1,Theatre District
UberX,9.0,2.72,16,Fenway
Lyft,7.0,0.75,12,West End
Lyft,13.5,4.62,0,Boston University
UberX,13.0,3.28,12,Haymarket Square
Lyft,11.0,3.42,8,Financial District
Lyft,13.5,4.77,0,Theatre District
Lyft,7.0,0.58,14,South Station
Lyft,11.0,3.0,12,Back Bay
UberX,9.5,3.39,4,Boston University
Lyft,7.0,1.06,10,Back Bay
UberX,9.5,2.66,11,Fenway
UberX,8.0,2.19,19,Beacon Hill
UberX,11.5,2.65,7,Fenway
Lyft,7.0,1.22,23,South Station
Lyft,10.5,2.93,16,Boston University
Lyft,10.5,3.19,8,Northeastern University
Lyft,11.0,2.11,5,Beacon Hill
UberX,12.5,4.55,5,Northeastern University
UberX,9.5,2.8,1,West End
UberX,7.5,1.57,6,Theatre District
UberX,8.5,1.45,16,Beacon Hill
UberX,9.0,1.56,16,Boston University
Lyft,11.0,2.92,2,Boston University
UberX,7.0,1.1,14,Back Bay
UberX,7.5,0.91,20,Haymarket Square
UberX,7.0,1.22,11,Back Bay
UberX,8.5,1.22,0,Back Bay
UberX,8.0,1.56,4,Boston University
Lyft,7.0,1.45,23,Beacon Hill
Lyft,16.5,2.72,4,Fenway
UberX,8.0,1.3,9,South Station
Lyft,9.0,3.03,20,Boston University
Lyft,10.5,2.94,22,West End
Lyft,13.5,4.66,6,Boston University
Lyft,7.0,1.2,2,South Station
UberX,10.0,2.28,2,Beacon Hill
Lyft,10.5,2.75,21,Boston University
UberX,7.0,1.21,1,Financial District
Lyft,10.5,3.07,0,West End
Lyft,7.0,1.02,2,Haymarket Square
UberX,17.0,2.72,10,Fenway
UberX,8.5,1.61,17,Theatre District
UberX,7.0,1.5,21,Fenway
Lyft,13.5,3.23,15,Theatre District
UberX,9.0,1.28,22,South Station
UberX,10.5,2.39,21,Haymarket Square
UberX,7.0,0.72,0,West End
UberX,9.5,2.8,19,West End
UberX,7.5,0.91,23,Haymarket Square
Lyft,10.5,2.47,12,South Station
Lyft,10.5,3.45,13,Financial District
Lyft,13.5,3.69,0,Financial District
Lyft,9.0,2.39,2,Northeastern University
UberX,20.5,6.91,5,Northeastern University
Lyft,7.0,1.23,12,North End
UberX,13.5,1.57,10,Theatre District
UberX,10.5,3.07,13,Fenway
Lyft,9.0,2.74,22,Northeastern University
UberX,9.5,2.84,5,West End
UberX,8.0,1.56,6,Boston University
Lyft,13.5,5.42,12,Financial District
UberX,14.0,4.44,18,Financial District
Lyft,11.0,3.18,18,Northeastern University
UberX,15.0,2.74,10,South Station
UberX,11.0,3.13,5,Northeastern University
UberX,11.0,3.08,14,West End
UberX,11.0,2.71,6,Back Bay
Lyft,7.0,0.43,2,Financial District
Lyft,10.5,2.89,11,North End
UberX,11.0,1.94,11,Northeastern University
UberX,7.5,1.5,14,Fenway
Lyft,13.5,4.39,14,Financial District
UberX,10.5,3.3,12,North Station
Lyft,13.5,4.62,23,Boston University
Lyft,9.0,2.01,10,Northeastern University
UberX,9.5,2.72,21,Fenway
UberX,8.0,1.76,11,South Station
Lyft,11.0,3.53,8,Boston University
UberX,8.5,1.0,12,West End
UberX,7.0,0.03,9,Back Bay
Lyft,7.0,1.17,11,Financial District
Lyft,7.0,0.66,17,Haymarket Square
UberX,10.5,1.3,15,South Station
UberX,11.5,3.04,21,Boston University
UberX,12.0,4.55,14,Northeastern University
UberX,9.5,2.5,19,South Station
UberX,7.0,0.39,14,Financial District
Lyft,9.0,3.18,8,North Station
Lyft,9.0,2.5,22,Northeastern University
UberX,8.0,1.64,14,Northeastern University
Lyft,11.0,3.1,5,West End
Lyft,11.0,2.88,20,West End
UberX,10.5,2.25,3,Beacon Hill
Lyft,9.0,1.74,19,North End
UberX,7.0,0.54,20,South Station
Lyft,7.0,1.31,8,Haymarket Square
Lyft,10.5,2.61,11,South Station
Lyft,13.5,5.39,5,Financial District
UberX,10.5,2.56,5,Beacon Hill
Lyft,9.0,0.91,17,Haymarket Square
Lyft,10.5,2.96,10,Boston University
Lyft,9.0,2.01,13,Northeastern University
Lyft,7.0,0.75,1,West End
UberX,20.5,7.19,21,Fenway
Lyft,10.5,2.98,10,Boston University
Lyft,7.0,1.25,10,North End
Lyft,7.0,1.54,21,North End
UberX,10.5,3.44,0,South Station
Lyft,11.0,3.24,14,South Station
UberX,6.5,0.98,6,West End
UberX,9.0,2.27,17,Beacon Hill
UberX,9.5,2.67,19,North End
Lyft,9.0,1.75,18,South Station
Lyft,9.0,1.72,15,West End
Lyft,10.5,3.29,7,South Station
UberX,8.5,1.71,8,West End
UberX,8.5,1.08,22,North Station
Lyft,9.0,2.29,11,Beacon Hill
Lyft,9.0,2.08,10,Beacon Hill
Lyft,7.0,0.43,6,Financial District
Lyft,7.0,1.38,17,Back Bay
UberX,8.0,1.56,12,Boston University
UberX,11.5,2.66,9,Fenway
Lyft,11.0,4.2,16,Northeastern University
Lyft,11.0,3.14,23,Theatre District
UberX,7.5,1.16,22,Haymarket Square
Lyft,9.0,2.27,10,Beacon Hill
Lyft,11.0,3.23,7,Fenway
UberX,9.5,2.86,21,Northeastern University
UberX,10.5,3.3,9,Financial District
Lyft,10.5,3.12,15,Theatre District
UberX,7.5,1.16,18,Haymarket Square
Lyft,10.5,3.27,5,Northeastern University
UberX,20.5,3.07,11,Fenway
Lyft,10.5,2.39,8,Back Bay
Lyft,10.5,2.37,2,Haymarket Square
Lyft,11.0,3.14,8,North Station
UberX,10.5,3.01,13,North Station
UberX,9.5,2.27,8,Beacon Hill
Lyft,7.0,0.86,22,West End
UberX,9.5,2.45,20,Boston University
UberX,11.5,1.9,3,North End
UberX,11.5,2.79,10,Boston University
UberX,10.5,2.47,17,Fenway
Lyft,9.0,1.24,10,North End
Lyft,7.0,0.66,23,South Station
UberX,8.5,1.71,16,South Station
Lyft,11.0,2.54,3,South Station
Lyft,7.0,1.01,13,North End
Lyft,9.0,1.24,16,Haymarket Square
UberX,10.5,2.59,19,Northeastern University
UberX,8.0,1.61,11,Theatre District
Lyft,10.5,3.41,8,Financial District
UberX,10.5,1.79,0,North End
UberX,10.5,2.8,6,West End
Lyft,9.0,2.94,9,West End
UberX,8.0,1.16,17,North End
Lyft,10.5,3.21,5,Theatre District
UberX,8.0,1.4,9,Back Bay
Lyft,9.0,2.95,16,West End
UberX,7.5,0.56,21,North Station
Lyft,13.5,2.91,6,Boston University
Lyft,9.0,1.06,8,Back Bay
Lyft,7.0,0.74,12,North Station
Lyft,13.5,3.76,1,Financial District
UberX,12.5,2.44,1,Financial District
UberX,8.5,2.48,10,Beacon Hill
UberX,17.0,3.29,12,Financial District
Lyft,9.0,3.2,0,North Station
UberX,10.5,3.45,22,Back Bay
UberX,10.5,2.98,1,Boston University
UberX,10.5,2.3,5,Haymarket Square
Lyft,9.0,1.53,15,North End
UberX,10.5,3.53,6,South Station
Lyft,10.5,2.66,4,Back Bay
UberX,13.5,2.86,9,Northeastern University
Lyft,11.0,2.42,22,Haymarket Square
Lyft,9.0,2.04,2,Northeastern University
Lyft,11.0,3.13,10,Boston University
Lyft,7.0,0.57,16,Haymarket Square
Lyft,7.0,0.67,13,South Station
Lyft,9.0,1.67,11,Theatre District
Lyft,13.5,2.45,10,Beacon Hill
UberX,8.5,1.79,10,North End
UberX,7.0,0.63,2,South Station
UberX,12.0,4.55,20,Northeastern University
UberX,8.0,1.3,11,South Station
Lyft,7.0,1.31,16,Haymarket Square
UberX,9.5,1.62,12,Northeastern University
UberX,9.0,1.86,14,West End
UberX,10.5,2.8,4,West End
Lyft,9.0,2.08,14,North Station
UberX,9.5,1.1,6,North End
UberX,26.0,3.53,21,South Station
Lyft,10.5,2.86,5,Fenway
UberX,10.5,1.97,8,Beacon Hill
UberX,16.5,2.98,19,Boston University
Lyft,9.0,2.5,9,Beacon Hill
Lyft,9.0,1.74,6,Theatre District
Lyft,11.0,2.71,21,Fenway
Lyft,9.0,1.86,11,Haymarket Square
UberX,10.5,2.34,14,North End
Lyft,7.0,0.55,10,Haymarket Square
UberX,7.0,0.49,13,Haymarket Square
UberX,7.5,1.41,21,Back Bay
UberX,7.5,1.08,22,North Station
UberX,9.5,2.27,0,Beacon Hill
UberX,9.5,2.36,5,Beacon Hill
Lyft,13.5,3.46,0,Boston University
Lyft,7.0,0.53,21,Haymarket Square
Lyft,10.5,2.5,0,North End
Lyft,10.5,3.16,13,North Station
Lyft,9.0,1.08,10,North End
Lyft,7.0,1.47,15,Back Bay
UberX,7.0,1.21,1,Financial District
UberX,9.5,2.04,12,Haymarket Square
Lyft,10.5,1.99,15,South Station
UberX,13.0,2.74,2,South Station
Lyft,9.0,1.54,13,North End
UberX,8.0,1.34,12,Back Bay
Lyft,9.0,1.21,9,North End
UberX,12.5,5.7,19,Financial District
UberX,9.0,1.65,23,North End
Lyft,9.0,3.14,21,Boston University
Lyft,11.0,2.14,8,Theatre District
Lyft,9.0,2.39,23,Fenway
UberX,11.0,3.01,18,North Station
UberX,7.0,0.85,2,Haymarket Square
UberX,10.5,1.46,12,North End
Lyft,10.5,2.77,17,Fenway
Lyft,7.0,1.22,20,Haymarket Square
Lyft,10.5,2.43,0,Fenway
Lyft,7.0,1.2,16,West End
UberX,11.5,3.07,9,Fenway
UberX,8.5,1.63,19,South Station
UberX,10.5,3.05,18,North Station
UberX,15.0,5.7,19,Financial District
UberX,7.0,0.55,19,Theatre District
Lyft,9.0,1.94,16,North End
UberX,11.0,3.08,15,West End
UberX,7.5,1.11,9,North End
Lyft,7.0,1.07,6,West End
UberX,10.5,2.98,0,Boston University
UberX,7.5,1.16,9,Haymarket Square
UberX,7.0,0.49,9,Haymarket Square
Lyft,9.0,2.31,12,Beacon Hill
UberX,9.5,2.72,1,Fenway
Lyft,7.0,0.66,15,South Station
Lyft,9.0,1.35,22,Beacon Hill
UberX,9.5,2.66,8,Fenway
UberX,7.0,1.34,6,Back Bay
UberX,10.5,3.08,7,West End
Lyft,7.0,1.34,15,Back Bay
Lyft,11.0,3.11,14,West End
Lyft,9.0,2.25,0,Back Bay
Lyft,7.0,0.56,16,Haymarket Square
Lyft,7.0,1.44,13,West End
UberX,7.0,1.5,15,Fenway
UberX,10.5,2.66,2,Fenway
UberX,9.0,2.72,6,Fenway
UberX,7.0,0.8,15,Haymarket Square
Lyft,13.5,2.36,10,Beacon Hill
Lyft,11.0,3.27,16,Northeastern University
UberX,8.5,2.72,10,Fenway
Lyft,9.0,1.81,19,North End
UberX,11.5,3.22,20,Northeastern University
Lyft,7.0,1.4,6,Haymarket Square
UberX,10.5,1.41,20,North End
Lyft,11.0,3.22,8,Fenway
Lyft,9.0,3.13,22,North Station
UberX,7.0,0.99,14,Haymarket Square
Lyft,7.0,1.51,11,Boston University
UberX,8.0,0.99,3,Haymarket Square
UberX,7.5,0.61,15,Haymarket Square
Lyft,10.5,3.17,10,Theatre District
UberX,10.5,3.17,4,Back Bay
UberX,13.0,4.55,9,Northeastern University
UberX,7.5,0.56,7,North Station
UberX,8.5,1.61,23,Theatre District
UberX,9.5,2.48,0,Fenway
Lyft,9.0,2.01,9,Northeastern University
Lyft,13.5,3.24,16,Northeastern University
Lyft,10.5,3.27,18,Fenway
UberX,9.0,1.79,16,North End
Lyft,7.0,2.49,20,Beacon Hill
Lyft,9.0,3.03,20,Boston University
Lyft,9.0,1.23,6,Haymarket Square
UberX,7.5,0.55,11,Theatre District
Lyft,9.0,1.27,23,Haymarket Square
Lyft,7.0,0.99,6,Haymarket Square
UberX,8.0,1.94,6,Northeastern University
UberX,8.0,0.72,22,West End
UberX,17.0,3.05,21,North Station
UberX,9.5,2.8,0,West End
Lyft,9.0,1.08,1,North End
Lyft,11.0,2.93,17,West End
Lyft,7.0,0.87,0,North Station
Lyft,7.0,0.75,2,West End
Lyft,7.0,1.72,23,Theatre District
Lyft,7.0,1.46,3,Back Bay
Lyft,9.0,1.78,10,Theatre District
Lyft,9.0,1.71,13,South Station
Lyft,9.0,1.18,7,South Station
Lyft,7.0,1.38,2,Haymarket Square
UberX,13.0,4.48,6,Financial District
Lyft,9.0,2.35,18,South Station
UberX,12.0,3.63,16,Fenway
UberX,8.5,2.46,14,Fenway
UberX,8.5,2.17,20,North Station
Lyft,10.5,2.15,16,South Station
UberX,10.5,3.22,4,Northeastern University
Lyft,10.5,1.77,22,North End
Lyft,7.0,1.01,10,Haymarket Square
Lyft,11.0,3.21,22,North Station
UberX,9.0,2.38,16,South Station
Lyft,7.0,0.69,6,West End
UberX,16.0,5.56,17,Financial District
UberX,8.0,1.62,21,Northeastern University
UberX,13.5,4.44,15,Financial District
Lyft,9.0,2.84,21,Fenway
UberX,8.0,1.94,0,Northeastern University
UberX,9.5,2.84,4,West End
UberX,7.5,1.21,23,Financial District
Lyft,9.0,1.78,10,Theatre District
UberX,13.0,3.1,2,Fenway
Lyft,10.5,3.15,20,North Station
UberX,13.0,2.84,7,North End
Lyft,13.5,4.45,19,Fenway
Lyft,7.0,1.36,2,Haymarket Square
UberX,16.0,3.22,11,Northeastern University
Lyft,9.0,1.43,15,Back Bay
Lyft,13.5,2.46,21,Northeastern University
UberX,8.5,1.41,15,North End
UberX,10.5,3.34,0,Northeastern University
Lyft,10.5,2.2,23,Back Bay
UberX,8.0,1.41,14,North End
Lyft,13.5,5.29,18,Financial District
UberX,8.0,1.34,14,Back Bay
UberX,8.0,1.64,7,Northeastern University
UberX,9.5,2.27,11,Beacon Hill
Lyft,7.0,1.25,0,Haymarket Square
Lyft,10.5,2.88,14,North End
Lyft,10.5,2.28,3,Beacon Hill
Lyft,10.5,2.87,18,West End
Lyft,11.0,2.83,18,North End
Lyft,9.0,2.36,5,Beacon Hill
UberX,8.5,2.46,1,Fenway
UberX,13.5,3.42,2,Boston University
Lyft,9.0,2.1,0,Beacon Hill
UberX,8.5,1.16,3,Haymarket Square
UberX,10.5,3.05,23,North Station
UberX,9.5,2.27,21,Beacon Hill
Lyft,7.0,1.24,23,Haymarket Square
Lyft,7.0,1.25,21,Haymarket Square
UberX,10.5,1.8,21,Theatre District
Lyft,10.5,2.33,13,Beacon Hill
Lyft,11.0,2.84,21,West End
Lyft,10.5,2.52,12,Fenway
UberX,9.5,2.84,2,West End
Lyft,10.5,2.08,14,Beacon Hill
Lyft,9.0,1.74,14,West End
Lyft,10.5,2.38,6,Fenway
Lyft,7.0,1.26,17,Financial District
UberX,10.5,2.98,4,Boston University
Lyft,16.5,2.56,2,South Station
Lyft,9.0,1.72,5,Theatre District
Lyft,9.0,2.11,23,South Station
UberX,7.0,1.25,23,Financial District
Lyft,10.5,2.06,1,South Station
Lyft,9.0,1.37,12,Beacon Hill
UberX,10.5,2.4,12,Boston University
Lyft,16.5,5.39,0,Financial District
UberX,9.5,1.68,10,Back Bay
Lyft,7.0,0.67,3,Haymarket Square
UberX,9.5,2.29,9,South Station
Lyft,11.0,2.8,13,Fenway
UberX,10.5,3.08,10,West End
Lyft,9.0,2.42,21,Fenway
Lyft,9.0,3.15,13,North Station
Lyft,13.5,3.22,6,Fenway
UberX,7.0,0.39,23,Financial District
